Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"75"	"NFIC"	"196.8"	"ARCHS4 Coexpression,329;ENCODE ChIP-seq,56;Enrichr Queries,243;ReMap ChIP-seq,280;GTEx Coexpression,76"	"SLC35B2,CLPB,PGAP3,TXNDC12,NDST1,GOLGA4,PSMD6,PSMD7,CAPNS1,PSMD3,TBC1D10C,AP1S1,PSMD1,TRIM25,CSNK2A1,ALG5,COG2,ALG3,ALG1,KIF20A,ATF6,ALG10B,VPS25,OPTN,STX1A,ATF4,RNF121,TBC1D9B,SAR1B,FUT10,RPN1,AGAP1,COPS7B,COPS7A,ART1,NEU4,NEU1,SERPINH1,VTI1A,VPS11,SSR1,RAB11FIP3,ATG5,SEC31A,RAB11FIP5,B3GALNT2,XBP1,IQSEC2,IQSEC1,SIAH2,SLC33A1,MICAL3,GNPTG,NPLOC4,RYR1,ARF4,PIGU,PIGT,FKBP14,HEXB,CLTA,PIGV,TRAM2,TRIM8,AKAP10,SERP1,TMED1,APPL2,RAB8A,GIT1,CCT3,CHST6,SEC13,NCOA3,SSR3,RBSN,SRP9,COPZ1,PSMA3,PACS2,PIGK,B3GNT3,PIGM,PLIN2,PIGL,EXOC5,PIGG,VAMP2,EXOC2,EXOC1,PRKN,STX17,STX16,USO1,PSMA7,STX10,GGA2,GGA1,PSMB7,OS9,PSMB3,MGAT2,CCT8,YKT6,CCT5,HSPA1L,DNAJC5B,GBF1,AP3D1,SRP68,RAB11B,ERP44,PSMC5,SEC23IP,PSMC1,NEDD4,PSMC2,HSPA1B,HSPA1A,DPAGT1,SRP19,SYS1,UBE2D4,EXOC3L4,CHPF,UBE2D2,PLOD1,IGF1R,RAB44,CAPN7,ARHGDIA,CAPN2,MAP3K5,TRAPPC2L,VPS33A,VPS33B,DNAJB12,UBE4B,DPM2,ACAP3,TMX3,RAB34,PLAA,PPIH,FKBP5,FKBP2,PSMD11,TSG101,COPB1,ITPR1,UBR3,UBR2,FUT6,TBC1D13,ABL1,TBC1D17,OST4,HSPA8,TOR1A,SEC16A,TNK2,TRPV2,COPS4,SEM1,DNMBP,COPS5,COPS2,STT3A,RNF185,COPE,B4GALT2,MCFD2,HSP90AB1,B4GALT1,PRKCSH,HSPB8,NGLY1,HSPB1,ATP2A2,NAGPA,USE1,PKD1,AP1G1,EVI5L,PAAF1,ACTR2,HSP90AA1,RAD23A,RFT1,DNAJC9,DNAJC8,SEC22B,PPP1R15B,SEC23A,ATF6B,ROCK2,GOSR1,ASAP1,RRBP1,ASAP2,USP19,DNAJB2,ERLEC1,DNAJB6,DNAJB5,BNIP1,DNAJB9,BAK1,CYTH1,FKTN,B3GAT3,ADRM1,PML,DNAJA1,RAB14,RAB12,DNAJA2,STUB1,PPIL4"
"gene_set_query"	"76"	"RELA"	"199.7"	"Literature ChIP-seq,95;ARCHS4 Coexpression,32;ENCODE ChIP-seq,22;Enrichr Queries,26;ReMap ChIP-seq,107;GTEx Coexpression,916"	"SLC35B3,SLC35B2,PGAP2,ARAF,PSMD9,NDST1,PSMD6,C1GALT1C1,GOLGA4,PSMD7,CAPNS1,PSMD4,PSMD5,PSMD2,TBC1D10C,AP1S1,AKT1,PSMD1,ARFIP2,TRIM25,ARFIP1,SIL1,TBC1D10A,TBC1D10B,VPS18,ST6GAL1,LMAN1L,ALG5,AP1B1,MOGS,CSNK1D,ALG1,RUFY1,RNF126,DDIT3,PSME3,PSME1,BTK,PSME2,KDELR2,PREB,ULK1,TP53,VPS25,OPTN,VPS28,STX1A,ATF4,RNF121,TBC1D9B,SAR1B,UBE2J1,ART1,NEU3,CHST10,NEU1,VTI1A,VPS11,CHST15,SERPINH1,SSR1,KCNN2,ST3GAL1,ST3GAL2,SEC31A,RAB11FIP5,EDEM3,ST8SIA1,SURF4,SLC33A1,RAB3IP,SIAH1,EIF2AK3,RAB39B,EIF2AK2,RAB27A,EXT1,CCT6A,GNPTG,NPLOC4,B4GAT1,HYOU1,PSMG1,CALR,CALM1,ARF3,ARF1,UBXN1,PIGO,FKBP15,GPAA1,PIGN,ARPC1B,HEXA,PIGP,CLTA,ARHGAP5,PIGY,HERPUD1,PIGX,TRIM8,LFNG,SEC61G,RACK1,TMED2,UBXN7,UBXN4,RAB8A,APPL2,WDR38,PSD,CCT3,TMED9,NCOA3,AP3B1,SRP9,COPZ1,PIGC,PSMA6,PSMA2,VAMP1,B3GNT2,ARHGEF1,EXOC5,ARHGEF2,PIGG,PIGF,VAMP2,EXOC2,ARF6,NAPA,RABGAP1,USO1,GCNT1,PSMA7,STX11,STX10,GGA2,PSMB6,GGA1,LMAN1,SRP72,RNF139,HAS1,AGR2,STX5,GCNT3,STX4,MGAT1,MGAT2,CCT8,YKT6,CCT5,HSPA1L,TRAPPC10,NDE1,C1GALT1,GBF1,AP3D1,UBE2G1,SRP68,RAB11A,PSMB9,FKBP1A,ERP44,SEC23IP,PSMC3,HSPA1A,DPAGT1,RAB3A,SYS1,EXOC3L4,UBE2D4,PDCD6,UBE2D2,GALNT18,AUP1,SRP14,UBE2Z,IGF1R,RAB43,RAB44,POFUT2,ARHGDIA,RNF19A,CAPN2,TRAPPC12,CAPN1,NSF,RALBP1,TRAPPC2L,STX8,ALG12,UBE4B,DPM3,RAB30,ACAP1,TMX3,SELENOS,RAB34,RAB35,PPIF,PPIE,CHMP4B,CHMP4A,FKBP3,FKBP5,COPB2,FKBP2,RAB5C,TSG101,UBA6,CUL3,GLT8D1,UBR4,UBR2,FOXO1,HSP90B1,NCKIPSD,BAG6,UBB,BAG3,BAG1,ABL1,TBC1D14,TBC1D12,TBC1D17,MAP2K7,TRAPPC2,HSPA9,OST4,TRAPPC3,HSPA8,HSPA5,TRAPPC4,SEC16A,TRPV2,B3GALT6,DOLK,TRAPPC8,ARHGAP24,NSFL1C,COPS6,COPS5,GGCX,CHMP2A,BCL2,UBE2N,SRPRA,UBA1,MAN2B1,STT3B,RNF185,COPE,UBE2M,B4GALT3,CALR3,SNAP25,MCFD2,ST6GALNAC1,HSP90AB1,B4GALT1,PRKCSH,HSPB1,SEC61A2,SEC61A1,PSD3,EVI5L,PAAF1,ACTR3,MKKS,HSP90AA1,CHPF2,VPS37C,RAD23A,ARAP1,DDOST,ARFGAP1,TAPBP,PIK3CA,DNAJC6,DAD1,TBC1D7,TMBIM6,DNAJC9,MAN1B1,SEC22A,B4GALT5,PPP1R15B,RAB1A,GOSR2,RAB1B,POMP,FURIN,ASAP1,HMGCR,USP19,RAB21,MAPK9,CYTH2,ERLEC1,GANAB,MAPK8,CYTH4,RAB25,VPS51,RAB40C,DNAJB6,VPS53,BNIP1,RAB28,UGGT1,UBQLN4,CYTH1,FKTN,SEC11C,SLC35A2,ARFGEF1,PTPN1,SLC35A1,PPIL1,SEC24A,B3GAT3,SGTA,PML,MAPK10,RAB14,VAPA,MGAT4B,RAB13,DNAJA2,BAX,STUB1,P4HB,SEC24C,PPIL6"
"gene_set_query"	"77"	"RXRB"	"199.7"	"ARCHS4 Coexpression,80;Enrichr Queries,39;GTEx Coexpression,480"	"PIGU,HSP90AB1,PGAP3,PRKCSH,PIGQ,ATP2A2,HSPB1,IGF1R,LFNG,TRIM8,RAB43,POFUT2,CAPNS1,AKT2,ARHGDIA,AKT1,TRIM25,VPS39,GIT1,TMED4,HSP90AA1,EXOC7,CHPF2,NCOA3,CSNK1D,MOGS,ARAP1,DDOST,ARFGAP1,TAPBP,ACAP3,DDIT3,DNAJC5,TCP1,RAB35,CHMP4B,ULK1,ARHGEF1,EXOC5,ARHGEF2,VPS28,ATF4,RAB5B,TBC1D9B,RAB5C,UBA7,ATF6B,STX16,RAB1B,POMP,WAS,COPS7B,USP19,HSP90B1,BAG6,DNAJB2,GANAB,VPS51,VPS52,CCT5,CYTH1,VPS16,HSPA9,HSPA8,PPIL2,HSPA5,IQSEC1,TNK2,SGSM2,MGAT4B,P4HB,CALR,OGT,RAB5A"
"gene_set_query"	"78"	"ZBTB45"	"200.3"	"ARCHS4 Coexpression,321;Enrichr Queries,205;GTEx Coexpression,75"	"PIGU,CHPF,PGAP3,PRKCSH,GPAA1,PIGQ,HSPB1,NAGPA,HS6ST1,B3GNTL1,LFNG,TRIM8,CAPNS1,ARHGDIA,PSMD3,AKT1,AP1S1,CAPN1,UBXN4,GIT1,VPS18,RALBP1,CHPF2,NCOA3,ALG13,CSNK1D,MOGS,DDOST,PIGC,RNF126,RAB35,CHMP4B,B3GNT2,ULK1,CHMP6,ARF5,OTUB1,NAPA,RAB5B,RAB5C,RAB1B,AGAP3,USP19,BAG6,VPS51,CHST12,RAB26,ATG7,RAB11FIP3,UBL4A,TOR1A,TRAPPC1,TNK2,ADRM1,SGTA,ARPC4,B3GALT6,SNF8,RAB11B,NSFL1C,DNAJC10,PSMG3,CHMP2A,STUB1,VIPAS39,UBA1,RNF185,CNIH4,UBE2M"
"gene_set_query"	"79"	"NFYB"	"200.4"	"ARCHS4 Coexpression,78;ENCODE ChIP-seq,71;Enrichr Queries,586;ReMap ChIP-seq,56;GTEx Coexpression,211"	"SLC35B3,SLC35B4,PGAP2,ARAF,CCT6B,NDST2,RABGEF1,C1GALT1C1,GOLGA4,PSMD7,PSMD4,CAPNS1,PSMD5,AKT3,AP1S1,ARFIP2,SIL1,TBC1D22B,TBC1D10A,TBC1D10B,EIF2A,SEC63,SKP1,VPS18,ALG9,ALG5,ALG2,MOGS,CSNK1D,DDIT3,PSME3,PSME1,PSME2,KDELR2,KIF20A,TRIM11,ATF4,TBC1D9B,HSPA4L,RPN1,COPS7A,UGCG,NEU3,HSPH1,NEU1,VPS11,SSR1,ST3GAL5,ATG7,ATG5,XBP1,FUCA1,SLC33A1,SURF4,NET1,CCT6A,GNPTG,NPLOC4,HYOU1,CALR,RYR1,ARF4,PIGU,UBXN1,PIGT,PIGO,FKBP15,PIGN,CLTA,PIGY,TRIM5,SEC61G,UBXN7,TMED1,TMED7,UBXN6,TMED5,RAB8B,CCT3,CCT2,CHST7,NCOA3,COPZ2,COPZ1,SRP9,VAMP8,PSMA3,PSMA4,PSMA2,TCP1,PIGK,FAM20B,B3GNT3,PLIN3,B3GNT2,PIGM,ARHGEF2,PIGF,VAMP2,CHST2,ARF6,NAPA,NAPB,RABGAP1,DERL1,WAS,DERL2,STX10,LMAN1,PAK1,EXTL2,GGA3,PSMB5,PSMB3,LMAN2,STX6,GCNT2,CCT8,STX2,CCT7,HSPA1L,NDE1,GBF1,SYVN1,RAB11B,ERP44,SPCS2,PSMC6,AXL,PSMC4,SGSM3,NBR1,COPG2,HSPA1B,HSPA1A,DPAGT1,SRP19,RAB3A,RAB3D,SRP14,ARHGDIA,CAPN5,TRAPPC11,LARGE2,PDIA3,UBE2E3,PDIA6,PDIA4,RBX1,DPM2,TPST1,SELENOS,TMX1,RAB34,EOGT,FKBP8,PPIF,PPIE,PPIH,TBC1D23,FKBP4,FKBP3,FKBP5,PSMD10,COPB2,VCP,RAB5B,FKBP2,PSMD11,RAB5C,PSMD14,ITPR2,FUT1,HSP90B1,BAG6,ATXN3,BAG2,MAN2A1,ABL1,TBC1D17,HSPA9,HSPA8,SDF2L1,RAB4B,HSPA4,WFS1,DNAJC14,COPS4,SEM1,COPS6,OSTC,CHMP2A,UBE2N,MAN2B1,OGT,UBE2K,RAB5A,CNIH4,UBE2M,B4GALT3,CALR3,PRKCSH,HSPB1,ATP2A2,PKD2,USE1,MAN1A2,AP1G1,PSD4,MAN1A1,ACTR2,HSP90AA1,CHPF2,VPS37C,ARAP1,DDOST,ARFGAP1,ARFGAP2,TBC1D2,TRAPPC6A,TBC1D5,DNAJC5,DNAJC8,ST6GALNAC4,SEC22C,ST6GALNAC6,PPP1R15B,RAB1A,USP14,SEC23A,ROCK1,RAB1B,GOSR1,POMP,RNF5,AP3M2,CYTH2,DNAJB1,GANAB,VPS51,CHSY1,RAB23,VPS53,UBQLN1,DNAJB9,BAK1,UGGT2,UGGT1,SLC35A2,PTPN1,ARFGEF2,PPIL2,GALNT3,B3GAT3,PML,UFM1,GLB1,RAB13,MGAT4B,BAX,STUB1,VPS45,P4HB,SEC24D,SEC24C,BET1"
"gene_set_query"	"80"	"ZNF710"	"201.0"	"ARCHS4 Coexpression,402;Enrichr Queries,176;GTEx Coexpression,25"	"FKBP11,ERO1B,PIGU,PRKCSH,IRS1,RAB3D,RASEF,IGF1R,LFNG,TRIM8,RAB43,NDST1,PSMD6,GLT1D1,SERP1,TBC1D30,TMED3,CAPN2,AKT1,TRIM25,SEC61B,LGALS9,LARGE2,TMED6,APPL1,ARHGEF11,PDIA2,TMED9,SSR2,NCOA3,ALG5,AP1B1,ARAP1,COPZ1,VAMP8,TPST2,ERN1,DPM2,RAB31,DNAJC5,RFT1,RAB35,B3GNT2,CHMP4B,ERP27,ULK1,ARHGEF1,ARHGEF2,CHST4,ATF6,ST6GALNAC4,ARF5,FKBP5,RAB5C,HM13,SEL1L,WAS,FURIN,USP19,BAG6,RAB11FIP1,PRDX4,CYTH4,VPS51,RAB24,CHST15,ST3GAL5,MGAT1,SEC23B,ST3GAL1,SLC35A2,XBP1,GALNT3,IQSEC1,GALNT2,TNK2,EIF2AK3,EXT1,TRPV6,MGAT4A,SRPRA,SRPRB,MAN2B1,P4HB"
"gene_set_query"	"81"	"USF2"	"202.0"	"ARCHS4 Coexpression,344;ENCODE ChIP-seq,19;Enrichr Queries,204;ReMap ChIP-seq,134;GTEx Coexpression,309"	"SLC35B2,SLC35B4,SLC35B1,NDST1,PSMD9,RABGEF1,CAPNS1,PSMD2,AP1S2,TRIM25,AP1S1,AKT1,ANKFY1,LGALS9,SEC62,SLC35A5,VPS18,FBXO2,SLC35C2,SLC35C1,COG2,AP1B1,CSNK1D,MOGS,YOD1,ALG1,GBGT1,RUFY1,RNF126,DDIT3,PSME3,PSME1,PSME2,TRIM16,VPS28,ATF4,SAR1A,SLC35D1,CTBP1,AGAP2,COPS7A,AGAP3,ABO,RAB11FIP1,PRDX4,CHST10,NEU1,VPS11,SSR1,ST3GAL5,SCAP,STXBP5,RAB11FIP3,ST3GAL1,RAB11FIP4,B4GALNT4,ATG5,VPS16,CTSA,IQSEC1,SIAH2,EDEM1,FUCA2,SLC33A1,GNPTG,B4GAT1,HYOU1,CALR,MON1A,FKBP11,UBXN1,ARPC1B,PIGQ,HEXA,PIGP,CLTC,ARHGAP1,CLTA,PIGW,B3GNTL1,RAB22A,HERPUD1,TRIM8,AKAP10,RACK1,TMED2,QSOX2,UBXN4,UBXN6,NCOA3,RAB3IL1,COPZ1,B3GNT9,PSMA4,PACS2,CANX,B3GNT2,PLIN2,ARHGEF1,PIGL,ARHGEF2,VAMP2,RAB7A,ARF6,EXOC1,NAPA,RABGAP1,DERL3,USO1,DERL1,WAS,DERL2,PSMA7,STX10,GGA2,EXTL2,PSMB3,PSMB1,STX6,STX4,MGAT1,GIT2,CSNK1A1,AP3D1,SRP68,PSMB9,RAB11B,SEC23IP,SPCS2,DPAGT1,POGLUT1,IGF1R,CAPN7,ARHGDIA,RXYLT1,PDIA2,RALBP1,TRAPPC2L,VPS33A,CSGALNACT2,DNAJB12,UBE4B,CNPY3,TPST2,DPM2,ACAP2,RAB31,TBC1D20,SELENOS,DNAJB11,RAB35,TBC1D24,PPIF,CHMP4B,CHMP4A,PPIB,PPIA,FKBP5,PSMD11,TMED10,RAB5C,COPB1,CUL3,GLT8D2,HSP90B1,NCKIPSD,BAG6,ATXN3,BAG1,TBC1D13,TBC1D17,TBC1D15,HSPA9,HSPA8,RAB4B,TRAPPC1,TNK2,B3GALT6,DOLK,TRAPPC8,ARPC5,EIF2S1,COPS6,STT3A,MAN2B1,STT3B,RAB5A,RNF185,UBE2M,B4GALT2,MCFD2,HSP90AB1,PRKCSH,HSPB1,NAGPA,USE1,HS2ST1,SEC61A2,PSD2,AP1G1,SNAP29,COLGALT1,PAAF1,GET4,ARHGEF11,HSP90AA1,CHPF2,VPS37C,RAD23A,VPS37B,ARAP1,ARFGAP3,DDOST,ARFGAP2,TAPBP,DNAJC3,TRAPPC6A,RABEP1,DAD1,TBC1D5,DNAJC5,MAN1B1,DNAJC8,ST6GALNAC3,ATF6B,POMP,PSMB10,DNAJB2,CYTH3,RAB21,CYTH2,MAPK8,RAB40B,RAB20,CYTH4,VPS51,RAB40C,CHSY1,RAB24,BNIP1,DNAJB9,SEC11C,ARFGEF1,SLC35A2,PTPN1,ARFGEF2,SLC35A4,PPIL1,SEC24A,B3GAT3,SGTA,RAB14,VAPA,CAPN10,GLB1,MGAT4B,RAB13,VPS41,BAX,STUB1,P4HB"
"gene_set_query"	"82"	"EEA1"	"202.3"	"ARCHS4 Coexpression,184;Enrichr Queries,13;GTEx Coexpression,410"	"RAB3B,PIGU,UBXN2A,PRKCSH,PIGQ,CLTC,ATP2A2,HSPB1,ARHGAP5,IGF1R,GOLGA4,MAN1A2,AKT3,PSD3,SEC62,RAB8B,ACTR3,ACTR2,HSP90AA1,NCOA3,SSR3,CSNK1D,ALG11,RAD23B,DNAJC3,ACAP2,PIK3CA,EXOC4,ARHGEF1,TBC1D23,FKBP9,KDELR3,SEC22B,ALG10B,ARF5,USP14,SEC23A,RAB5C,STX17,ROCK1,SAR1A,ROCK2,SAR1B,UBA6,HSPA4L,USO1,POMP,UBR3,ASAP1,HSP90B1,RAB21,ATXN3,LMAN1,HSPH1,MAN2A1,DNAJB4,UBQLN1,EVI5,EDEM3,ARFGEF1,HSPA8,SEC24B,GALNT5,HSPA5,CSNK1A1,HSPA4,SGTA,EIF2S1,RAB11B,CAPN10,COPS2,NEDD4,COPE"
"gene_set_query"	"83"	"ZZZ3"	"204.0"	"ARCHS4 Coexpression,155;ENCODE ChIP-seq,114;Enrichr Queries,334;ReMap ChIP-seq,257;GTEx Coexpression,160"	"TRAM1,PIGU,UBXN1,IRS1,PRKCSH,ARPC1B,FAF2,CLTC,ARHGAP1,ARHGAP5,TRAM2,EEA1,TRIM8,CAPN8,CAPNS1,PSMD5,POFUT1,MAN1A2,ARHGDIA,CAPN2,AKT1,LGALS9,CAPN1,HSP90AA1,TMED9,VPS9D1,STX8,NCOA3,COG4,CSNK1D,ALG11,CNPY3,ARAP1,TMX3,DNAJC5,CANX,RAB35,EXOC4,CHMP4B,ULK1,TBC1D23,PPIG,FKBP9,PIGL,SEC22B,ALG10B,ATF6,PPIA,VPS25,FKBP3,NAPA,RAB5C,ROCK1,ROCK2,STX16,CUL3,RAB1B,WAS,COPS7B,BAG6,DNAJB2,UGCG,GANAB,SRP72,VPS51,UBR5,VTI1A,STX6,MGAT1,SEC31A,FKTN,EDEM3,HSPA8,SEC24B,TRAPPC1,B3GAT3,HSPA4,IQSEC1,CSNK1A1,TNK2,SYVN1,EIF2AK4,RAB11B,EXT2,SEC23IP,COPS2,DNAJC10,MAN2B1,PPIL4"
"gene_set_query"	"84"	"THAP8"	"206.3"	"ARCHS4 Coexpression,231;Enrichr Queries,128;GTEx Coexpression,260"	"PIGU,RAB3A,CHPF,PGAP3,PRKCSH,GPAA1,HSPB1,SRP14,LFNG,PSMD8,RABGEF1,PSMD4,CAPN5,AP1S2,TMED1,UBXN4,SNAP29,VKORC1,SEC13,STX8,VPS33A,NCOA3,UBE2E3,SSR2,VPS37D,ALG3,DDOST,COPZ1,TBC1D1,TRAPPC6A,DAD1,DDIT3,B3GNT2,CHMP4A,ULK1,FKBP5,TSG101,RNF5,HSPBP1,PSMA7,PSMB6,PSMB7,PRDX4,BAG2,MICAL1,LMAN2,PSMB1,UBR5,ST3GAL3,AP1M1,NDE1,TRAPPC4,TRAPPC5,ADRM1,SNF8,HSPA2,PML,COPS6,B4GAT1,PSMC3,DOLPP1,BAX,VIPAS39,OGT,MON1A,HSPA1B,COPE,HSPA1A"
"gene_set_query"	"85"	"CAMTA2"	"209.0"	"ARCHS4 Coexpression,243;Enrichr Queries,88;GTEx Coexpression,296"	"ARF3,SNAP25,PIGU,RAB3A,PGAP3,PRKCSH,PIGQ,ATP2A2,PKD1,HERPUD1,TRIM8,ARHGDIA,NDST3,EVI5L,GALNT9,GIT1,ARHGEF11,PSD,NCOA3,ARAP1,AP3B2,ACAP3,STX1B,PACS2,DDIT3,DNAJC5,TBC1D24,B3GNT2,ULK1,ARHGEF2,VAMP2,STX1A,AGAP2,ITPR1,FURIN,AGAP3,DNAJB2,MAPK9,PAK1,VPS53,MGAT5B,MGAT3,B4GALNT1,RAB11FIP3,RAB6B,RAB11FIP5,IQSEC2,IQSEC1,TNK2,IQSEC3,B3GAT1,SYVN1,MICAL2,RAB15,SGSM2,CALM1"
"gene_set_query"	"86"	"MEF2D"	"209.7"	"ARCHS4 Coexpression,140;Enrichr Queries,148;GTEx Coexpression,341"	"RYR1,ARF3,PIGU,HSP90AB1,UBE2D4,PGAP3,PRKCSH,HSPB8,ATP2A2,HSPB1,PKD1,IGF1R,TRIM8,PSMD7,CAPNS1,CAPN7,ARHGDIA,GIT1,ARHGEF11,HSP90AA1,CHPF2,NCOA3,RAD23A,CSNK1D,ARAP1,ACAP3,DNAJC5,RAB35,PLAA,CHMP4B,ULK1,ARHGEF1,CASQ1,ARHGEF2,OPTN,PRKN,TBC1D9B,RAB5C,USO1,WAS,UBR3,NEDD4L,FURIN,FOXO1,USP19,ART1,BAG6,DNAJB2,NEU3,DNAJB6,MAN2A2,DNAJB5,BAG3,MICAL1,ST3GAL1,CYTH1,ST3GAL3,B3GALNT2,HSPA8,HSPA5,IQSEC2,IQSEC1,SEC16A,TNK2,PSMC1,RAB12,MAN2B1"
"gene_set_query"	"87"	"CEBPZ"	"213.2"	"ARCHS4 Coexpression,782;ENCODE ChIP-seq,69;Enrichr Queries,100;ReMap ChIP-seq,21;GTEx Coexpression,94"	"DPAGT1,EXOC3L1,SLC35B2,RAB3A,RAB3D,SLC35B1,ARAF,TXNDC12,GXYLT2,UBE2Z,PSMD7,POFUT1,ARHGDIA,PSMD3,TRAPPC12,PSMD1,ARFIP2,FBXO8,LARGE2,TBC1D10B,CSNK2A1,SLC35C2,MOGS,ALG11,ALG1,CNPY3,PDIA6,PDIA4,DPM1,ACAP2,TMX2,RAB36,TMX1,PSME4,PSME1,PLAA,PSME2,FKBP7,PPIG,FKBP4,PPIA,ALG10B,OPTN,VPS28,ATF4,PSMD12,VCP,RAB5B,COPA,PSMD11,RAB5C,COPS7B,HSP90B1,INPP5B,NEU3,HSPH1,UBB,NEU1,TBC1D17,VPS16,EDEM3,CTSA,HSPA9,HSPA8,SDF2L1,RAB4B,HSPA5,HSPA4,EDEM2,EIF2AK3,DNAJC14,EIF2S1,CCT6A,COPS3,GNPTG,COPS6,NPLOC4,COPS2,STT3A,CALR,CNIH2,COPE,UBXN1,HSP90AB1,PIGO,GPAA1,UFD1,MAN1A1,EVI5L,SNAP29,GAL3ST4,UBXN6,RAB8A,CCT3,ACTR2,CCT2,HSP90AA1,EXOC8,NCOA3,COPZ2,RAD23A,RAD23B,RBSN,ARFGAP1,DDOST,COPZ1,PSMA5,PSMA3,B3GNT9,TRAPPC6A,PSMA4,PSMA1,PSMA2,TBC1D5,TCP1,CANX,PIGM,PIK3C3,DNAJC8,MAN1B1,VAMP4,B4GALT7,VAMP2,EXOC2,USP14,ATF6B,STX16,DERL3,RAB1B,USO1,GOSR1,POMP,RRBP1,RNF5,PSMA7,NAPG,CYTH2,GANAB,GGA3,RAB40B,OS9,RAB40C,VPS51,PSMB3,DNAJB5,LMAN2,DNAJB4,PSMB1,UBQLN1,STX5,CCT8,CCT7,SEC11A,CCT5,CYTH1,CCT4,SLC35A2,ARFGEF2,PPIL2,GBF1,SYVN1,AP3D1,HS3ST5,RAB11B,DNAJA1,PSMC4,PSMC1,NEDD4,DOLPP1,PSMC2,FKBP1B,RAB13,NBR1,DNAJA2,P4HB,PPIL4"
"gene_set_query"	"88"	"RBPJ"	"214.0"	"Literature ChIP-seq,136;ARCHS4 Coexpression,210;Enrichr Queries,319;ReMap ChIP-seq,136;GTEx Coexpression,269"	"DPAGT1,CMAS,RAB3A,IRS1,RAB3D,UBE2D3,IGF1R,CAPNS1,RNF19A,ARHGDIA,PSMD3,TBC1D10C,CAPN2,AKT1,AP1S1,CAPN1,MAP3K5,TBC1D10B,VPS18,LMAN1L,STX7,CSGALNACT2,ALG2,DNAJB12,TBC1D2B,MOGS,CNPY3,DPM2,ACAP2,RAB34,RAB35,PSME1,PPIF,PSME2,CHMP4A,ATF6,FKBP5,RAB5B,FKBP2,TBC1D9B,RAB5C,CUL3,NEDD4L,COPS7A,FOXO1,BAG6,ATXN3,HSPH1,BAG2,MLEC,TBC1D17,ST3GAL2,AP1M2,SEC31A,HSPA8,RAB4B,HSPA5,TRAPPC5,ARPC5,COPS6,NPLOC4,CHMP2A,BCL2,UBE2N,CALR,UBE2M,B4GALT3,HSP90AB1,B4GALT1,FKBP15,PRKCSH,GPAA1,CLTC,CLTB,ATP2A2,HSPB1,HERPUD1,SEC61A1,AKAP10,SEC61G,RACK1,UBXN7,SEC61B,COLGALT1,RAB8A,RAB8B,MKKS,HSP90AA1,TMED9,CHPF2,NCOA3,RAD23A,VPS37B,POMGNT1,ARFGAP1,PIK3CA,DAD1,PSMA2,VAMP1,TMBIM6,ARHGEF1,MAN1B1,DNAJC8,VAMP2,VAMP3,B4GALT5,NAPA,RAB1B,ASAP1,FURIN,STX10,CYTH3,DNAJB2,MAPK8,GANAB,GGA3,VPS51,DNAJB6,LMAN2,STX5,MGAT2,YKT6,CYTH1,SLC35A2,PTPN1,GALNT2,AP3D1,SYVN1,PML,RAB12,MGAT4B,STUB1,P4HB"
"gene_set_query"	"89"	"ZNF282"	"214.3"	"ARCHS4 Coexpression,366;Enrichr Queries,67;GTEx Coexpression,210"	"B4GALT2,PIGU,CHPF,PRKCSH,RAB3D,ARAF,HSPB1,IGF1R,TRIM8,CAPNS1,ARHGDIA,PSMD3,AKT1,AP1S1,QSOX1,CAPN1,GIT1,TBC1D10B,ALG6,CHPF2,NCOA3,VPS37C,DNAJB12,ALG12,MOGS,VPS37B,RAD23B,ARFGAP1,ARFGAP2,RUFY1,PIGC,RNF126,DDIT3,RAB35,ULK1,EXOC5,ARHGEF2,CHMP6,VPS25,TP53,TBC1D9B,RAB1B,FURIN,AGAP3,HSPA13,USP19,STX10,AP3M2,BAG6,GANAB,VPS51,RAB24,SERPINH1,ABL1,STX5,RAB28,MAP2K7,YKT6,UBQLN4,SEC16A,ADRM1,SGTA,AP3D1,MGAT4B,UBA1,UBE2M"
